https://github.com/kevinburke/ssh_config/blob/master/LICENSE,MIT License
https://github.com/klauspost/pgzip/blob/master/LICENSE,MIT License
https://github.com/lib/pq/blob/master/LICENSE.md,MIT License
https://github.com/miekg/dns/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License
https://github.com/opencontainers/go-digest/blob/master/LICENSE,Apache License 2.0
https://github.com/pascaldekloe/goe/blob/master/LICENSE,Public Domain per Creative Commons CC0 1.0 Universal (CC0 1.0)
https://github.com/phayes/freeport/blob/master/LICENSE.md,BSD 3-Clause "New" or "Revised" License
https://github.com/sean-/seed/blob/master/LICENSE,MIT License
https://github.com/shirou/gopsutil/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License
https://github.com/shirou/w32/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License
https://github.com/smartystreets/assertions/blob/master/LICENSE.md,MIT License
https://github.com/smartystreets-archives/go-aws-auth/blob/master/LICENSE.md,MIT License
https://github.com/smartystreets/goconvey/blob/master/LICENSE.md,MIT License
https://github.com/smartystreets/gunit/blob/master/LICENSE.md,MIT License
https://github.com/sourcegraph/go-diff/blob/master/LICENSE,MIT License
https://github.com/src-d/gcfg/blob/v1/LICENSE,BSD 3-Clause "New" or "Revised" License
https://github.com/ulikunitz/xz/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License
https://github.com/xanzy/go-gitlab/blob/master/LICENSE,Apache License 2.0
https://github.com/xi2/xz/blob/master/LICENSE,Public Domain License
https://github.com/yvasiyarov/go-metrics/blob/master/LICENSE,BSD 2-Clause "Simplified" License
https://github.com/go-asn1-ber/asn1-ber/blob/master/LICENSE,MIT License
https://github.com/go-gcfg/gcfg/blob/v1/LICENSE,BSD 3-Clause "New" or "Revised" License
https://github.com/google/licenseclassifier/blob/main/LICENSE,Apache License 2.0
https://github.com/bazil/fuse/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License
https://github.com/pelletier/go-toml/blob/master/LICENSE,MIT License
